message,label
"INR 50.35 debited A/c no. XX6417 on 14-10-25 via UPI to Amazon. Ref 745576458963. If not you, contact bank.",0
Your account XXXX6370 has been credited with INR 1937.26. Ref 760198565729.,0
"INR 3110.95 debited A/c no. XX3113 on 01-06-25 via UPI to Paytm. Ref 977005377820. If not you, contact bank.",0
INR 1097.55 debited from your account XXXX4768 at Amazon. Ref 990471598909.,0
Your A/C XXXX9919 credited with INR 2176.45 on 02-09-25. Ref 584233048770.,0
"INR 1065.89 debited A/c no. XX9068 on 30-07-25 via UPI to Flipkart. Ref 569473436901. If not you, contact bank.",0
UPI txn of INR 3275.28 successful to Amazon. Ref 726188135155.,0
Your A/C XXXX5157 credited with INR 851.06 on 11-09-25. Ref 818982916789.,0
Your account XXXX4668 has been credited with INR 2735.52. Ref 674226234770.,0
Your A/C XXXX2081 credited with INR 850.97 on 14-05-25. Ref 142974244984.,0
INR 1645.92 debited from your account XXXX3939 at Reliance Store. Ref 249405660733.,0
Your A/C XXXX8727 credited with INR 1251.0 on 26-08-25. Ref 699316451003.,0
"INR 4635.61 debited A/c no. XX6043 on 24-06-25 via UPI to BigBazaar. Ref 559250976986. If not you, contact bank.",0
Your A/C XXXX3578 credited with INR 3897.64 on 29-08-25. Ref 704549977860.,0
INR 4513.17 debited from your account XXXX8694 at BigBazaar. Ref 680485982123.,0
Your account XXXX8896 has been credited with INR 605.79. Ref 724269399960.,0
INR 365.95 debited from your account XXXX1271 at Amazon. Ref 119666138847.,0
INR 4719.95 debited from your account XXXX1509 at Amazon. Ref 352139655571.,0
INR 3007.75 debited from your account XXXX7187 at Paytm. Ref 924120549571.,0
Your account XXXX7928 has been credited with INR 2446.68. Ref 543280867220.,0
Your account XXXX2740 has been credited with INR 1227.84. Ref 946781574574.,0
"INR 2674.94 debited A/c no. XX3942 on 03-07-25 via UPI to Amazon. Ref 406436047150. If not you, contact bank.",0
Your account XXXX1010 has been credited with INR 113.33. Ref 622790998155.,0
Your A/C XXXX7942 credited with INR 4274.72 on 20-10-25. Ref 157780478895.,0
"INR 301.22 debited A/c no. XX4167 on 21-11-25 via UPI to BigBazaar. Ref 670070034134. If not you, contact bank.",0
INR 847.27 debited from your account XXXX6638 at Flipkart. Ref 986608632186.,0
UPI txn of INR 2345.77 successful to BigBazaar. Ref 807712806077.,0
"INR 2935.17 debited A/c no. XX4304 on 06-04-25 via UPI to Flipkart. Ref 125912035511. If not you, contact bank.",0
INR 1791.55 debited from your account XXXX7313 at BigBazaar. Ref 147357343062.,0
"INR 4073.12 debited A/c no. XX3306 on 23-11-25 via UPI to BigBazaar. Ref 986103821918. If not you, contact bank.",0
Your account XXXX1860 has been credited with INR 1724.85. Ref 220354124848.,0
UPI txn of INR 843.98 successful to Flipkart. Ref 459351593088.,0
INR 1920.22 debited from your account XXXX2029 at Flipkart. Ref 504146478052.,0
INR 3613.62 debited from your account XXXX8714 at Paytm. Ref 126979761631.,0
"INR 1954.82 debited A/c no. XX4384 on 09-03-26 via UPI to Flipkart. Ref 941885522785. If not you, contact bank.",0
Your account XXXX5736 has been credited with INR 66.12. Ref 394372066001.,0
UPI txn of INR 1826.6 successful to Reliance Store. Ref 804240997458.,0
Your A/C XXXX7623 credited with INR 4855.88 on 09-12-25. Ref 808858512596.,0
"INR 1507.83 debited A/c no. XX5400 on 18-10-25 via UPI to Amazon. Ref 299612311874. If not you, contact bank.",0
Your A/C XXXX2957 credited with INR 3009.71 on 12-08-25. Ref 719525608788.,0
"INR 4739.76 debited A/c no. XX2014 on 13-10-25 via UPI to Amazon. Ref 752855298895. If not you, contact bank.",0
Your A/C XXXX8589 credited with INR 3843.34 on 05-05-25. Ref 956702867361.,0
Your A/C XXXX8193 credited with INR 4411.33 on 24-01-26. Ref 191921947435.,0
INR 4128.62 debited from your account XXXX2071 at Amazon. Ref 556975861529.,0
Your A/C XXXX3584 credited with INR 3135.72 on 14-06-25. Ref 291207616980.,0
"INR 1127.41 debited A/c no. XX6131 on 20-02-26 via UPI to Reliance Store. Ref 624214715649. If not you, contact bank.",0
Your A/C XXXX9231 credited with INR 4288.35 on 28-06-25. Ref 945052341703.,0
UPI txn of INR 91.07 successful to Reliance Store. Ref 685723129084.,0
INR 322.26 debited from your account XXXX2031 at Paytm. Ref 555710264448.,0
"INR 3755.89 debited A/c no. XX7722 on 18-09-25 via UPI to BigBazaar. Ref 175111111788. If not you, contact bank.",0
Your account XXXX5120 has been credited with INR 3981.93. Ref 582832641643.,0
Your A/C XXXX3465 credited with INR 3056.19 on 23-03-26. Ref 515690991662.,0
UPI txn of INR 2563.23 successful to Paytm. Ref 502544767782.,0
"INR 4001.64 debited A/c no. XX6574 on 09-10-25 via UPI to Paytm. Ref 496566160658. If not you, contact bank.",0
Your A/C XXXX4750 credited with INR 4074.04 on 11-08-25. Ref 760419467344.,0
Your A/C XXXX1615 credited with INR 151.93 on 30-03-25. Ref 664838927069.,0
INR 2046.74 debited from your account XXXX9443 at Paytm. Ref 679197181343.,0
UPI txn of INR 4953.57 successful to Flipkart. Ref 423549784892.,0
Your account XXXX7866 has been credited with INR 1528.79. Ref 495569349584.,0
UPI txn of INR 238.21 successful to BigBazaar. Ref 720925252562.,0
UPI txn of INR 1753.96 successful to Flipkart. Ref 684212326745.,0
"INR 4713.61 debited A/c no. XX7279 on 04-11-25 via UPI to Amazon. Ref 885980252660. If not you, contact bank.",0
UPI txn of INR 1734.26 successful to Reliance Store. Ref 635881645426.,0
"INR 1730.83 debited A/c no. XX3883 on 28-03-25 via UPI to Amazon. Ref 553571729750. If not you, contact bank.",0
"INR 4540.34 debited A/c no. XX8849 on 01-06-25 via UPI to BigBazaar. Ref 238407170323. If not you, contact bank.",0
UPI txn of INR 3514.11 successful to Amazon. Ref 547539909207.,0
"INR 4576.98 debited A/c no. XX7907 on 15-10-25 via UPI to BigBazaar. Ref 765843229470. If not you, contact bank.",0
Your account XXXX8654 has been credited with INR 4003.42. Ref 943561984157.,0
UPI txn of INR 85.74 successful to Flipkart. Ref 525361133453.,0
UPI txn of INR 2805.57 successful to Reliance Store. Ref 741875501356.,0
INR 3670.52 debited from your account XXXX2837 at Amazon. Ref 827954055539.,0
Your account XXXX7696 has been credited with INR 1685.19. Ref 407723010109.,0
Your account XXXX4283 has been credited with INR 1431.59. Ref 339165122398.,0
UPI txn of INR 1559.47 successful to Flipkart. Ref 998217042177.,0
Your A/C XXXX8517 credited with INR 713.37 on 28-03-25. Ref 779735778088.,0
UPI txn of INR 1216.02 successful to Reliance Store. Ref 248912679102.,0
Your account XXXX4591 has been credited with INR 2702.49. Ref 265137510314.,0
Your A/C XXXX5775 credited with INR 2597.39 on 25-08-25. Ref 853997154272.,0
Your account XXXX9410 has been credited with INR 2719.12. Ref 792543982213.,0
"INR 4901.23 debited A/c no. XX4002 on 26-01-26 via UPI to BigBazaar. Ref 618680117194. If not you, contact bank.",0
INR 3391.42 debited from your account XXXX3921 at Paytm. Ref 632946132030.,0
Your A/C XXXX8781 credited with INR 501.48 on 19-10-25. Ref 948505292592.,0
Your account XXXX7859 has been credited with INR 652.03. Ref 383500791986.,0
Your A/C XXXX9584 credited with INR 4797.23 on 11-08-25. Ref 458014324557.,0
INR 953.25 debited from your account XXXX5159 at Paytm. Ref 423127163656.,0
Your account XXXX5357 has been credited with INR 4613.62. Ref 966798610516.,0
Your A/C XXXX8454 credited with INR 2787.29 on 26-03-26. Ref 162839654404.,0
UPI txn of INR 3231.76 successful to BigBazaar. Ref 399230142299.,0
Your account XXXX3892 has been credited with INR 2849.04. Ref 169638988939.,0
Your account XXXX8870 has been credited with INR 4942.62. Ref 446114013626.,0
UPI txn of INR 2350.88 successful to Paytm. Ref 331319170909.,0
INR 371.62 debited from your account XXXX3480 at Flipkart. Ref 758519914630.,0
INR 4790.92 debited from your account XXXX3043 at Reliance Store. Ref 279757352633.,0
Your A/C XXXX7622 credited with INR 3236.99 on 03-05-25. Ref 113653785280.,0
UPI txn of INR 391.39 successful to Flipkart. Ref 951760385202.,0
Your account XXXX7784 has been credited with INR 4016.76. Ref 122560092170.,0
Your A/C XXXX5319 credited with INR 1086.82 on 05-09-25. Ref 423124082240.,0
"INR 3690.66 debited A/c no. XX4133 on 15-02-26 via UPI to BigBazaar. Ref 241732335394. If not you, contact bank.",0
INR 4857.8 debited from your account XXXX5956 at Reliance Store. Ref 655795465027.,0
Your A/C XXXX6658 credited with INR 4991.24 on 10-07-25. Ref 266436718086.,0
Your A/C XXXX2731 credited with INR 1204.37 on 20-01-26. Ref 514821027090.,0
Your A/C XXXX6182 credited with INR 4856.83 on 04-10-25. Ref 636717288085.,0
Your account XXXX3187 has been credited with INR 1174.18. Ref 573568637047.,0
Your A/C XXXX2230 credited with INR 2360.17 on 11-02-26. Ref 420847202664.,0
"INR 4582.72 debited A/c no. XX8093 on 25-01-26 via UPI to Reliance Store. Ref 109099467794. If not you, contact bank.",0
INR 1070.47 debited from your account XXXX7845 at Reliance Store. Ref 726457289891.,0
"INR 4878.25 debited A/c no. XX6439 on 28-09-25 via UPI to Flipkart. Ref 790314443656. If not you, contact bank.",0
UPI txn of INR 2043.39 successful to Paytm. Ref 928646853109.,0
INR 2648.55 debited from your account XXXX8783 at BigBazaar. Ref 462568865510.,0
INR 2130.92 debited from your account XXXX6437 at Paytm. Ref 365676476265.,0
Your account XXXX3276 has been credited with INR 3969.52. Ref 761981847350.,0
INR 3229.11 debited from your account XXXX1566 at Reliance Store. Ref 766861595522.,0
Your account XXXX5910 has been credited with INR 1031.25. Ref 291999683051.,0
Your A/C XXXX6317 credited with INR 1222.16 on 31-01-26. Ref 774349568596.,0
Your A/C XXXX5957 credited with INR 3074.91 on 11-10-25. Ref 607610582406.,0
Your account XXXX4038 has been credited with INR 785.85. Ref 191878164928.,0
INR 138.24 debited from your account XXXX5926 at Amazon. Ref 588626007916.,0
Your A/C XXXX4706 credited with INR 4245.69 on 09-06-25. Ref 595342024246.,0
INR 188.21 debited from your account XXXX3191 at Paytm. Ref 343296098789.,0
UPI txn of INR 960.93 successful to Reliance Store. Ref 698559489174.,0
INR 3034.71 debited from your account XXXX9411 at Flipkart. Ref 776237178412.,0
"INR 4324.3 debited A/c no. XX3621 on 07-04-25 via UPI to Amazon. Ref 570581318719. If not you, contact bank.",0
UPI txn of INR 1039.51 successful to Amazon. Ref 197945651830.,0
"INR 3900.72 debited A/c no. XX9105 on 07-03-26 via UPI to Reliance Store. Ref 721070429579. If not you, contact bank.",0
"INR 3098.46 debited A/c no. XX9116 on 25-05-25 via UPI to BigBazaar. Ref 951222458342. If not you, contact bank.",0
"INR 4652.84 debited A/c no. XX2516 on 26-02-26 via UPI to BigBazaar. Ref 922022645276. If not you, contact bank.",0
Your A/C XXXX5980 credited with INR 1088.67 on 13-07-25. Ref 570744078028.,0
Your account XXXX4787 has been credited with INR 538.08. Ref 687857437001.,0
"INR 2444.55 debited A/c no. XX2250 on 01-02-26 via UPI to Amazon. Ref 987486896543. If not you, contact bank.",0
Your A/C XXXX9053 credited with INR 4358.03 on 25-05-25. Ref 521786065939.,0
Your A/C XXXX2187 credited with INR 3081.1 on 01-07-25. Ref 818351382525.,0
UPI txn of INR 1920.68 successful to Amazon. Ref 927376301421.,0
Your account XXXX2128 has been credited with INR 1755.28. Ref 446532082856.,0
INR 749.45 debited from your account XXXX9084 at Amazon. Ref 789169010304.,0
Your account XXXX5741 has been credited with INR 1557.37. Ref 696966359595.,0
INR 307.2 debited from your account XXXX6072 at BigBazaar. Ref 870420921202.,0
INR 2837.2 debited from your account XXXX3144 at BigBazaar. Ref 512154596363.,0
Your A/C XXXX1069 credited with INR 145.78 on 13-02-26. Ref 527442192180.,0
Your A/C XXXX7867 credited with INR 500.98 on 26-12-25. Ref 429322348100.,0
Your A/C XXXX7108 credited with INR 363.59 on 12-02-26. Ref 689961943400.,0
INR 3683.71 debited from your account XXXX8970 at Paytm. Ref 395956275111.,0
"INR 1438.36 debited A/c no. XX4375 on 19-09-25 via UPI to BigBazaar. Ref 560448246903. If not you, contact bank.",0
Your account XXXX3567 has been credited with INR 2798.78. Ref 170491665315.,0
Your account XXXX7968 has been credited with INR 2336.04. Ref 742625727363.,0
Your account XXXX1683 has been credited with INR 1753.28. Ref 110450142441.,0
INR 3566.09 debited from your account XXXX4655 at BigBazaar. Ref 759319429053.,0
Your A/C XXXX7729 credited with INR 1435.35 on 14-09-25. Ref 282855089949.,0
UPI txn of INR 4873.12 successful to Amazon. Ref 931220076410.,0
UPI txn of INR 2650.92 successful to Amazon. Ref 262377077666.,0
Your A/C XXXX3423 credited with INR 3074.36 on 28-02-26. Ref 856268839194.,0
UPI txn of INR 3806.64 successful to Reliance Store. Ref 174373204978.,0
"INR 792.37 debited A/c no. XX5800 on 16-05-25 via UPI to Flipkart. Ref 179319157589. If not you, contact bank.",0
INR 312.79 debited from your account XXXX5551 at BigBazaar. Ref 791634323489.,0
"INR 2760.55 debited A/c no. XX3408 on 05-11-25 via UPI to Paytm. Ref 662937324686. If not you, contact bank.",0
INR 4193.8 debited from your account XXXX1042 at Paytm. Ref 843767540584.,0
Your A/C XXXX7075 credited with INR 3567.42 on 22-08-25. Ref 548066637804.,0
Your A/C XXXX3555 credited with INR 2982.09 on 04-09-25. Ref 273003201779.,0
"INR 4457.22 debited A/c no. XX5506 on 15-11-25 via UPI to BigBazaar. Ref 468058941978. If not you, contact bank.",0
INR 4275.47 debited from your account XXXX1726 at BigBazaar. Ref 962791148551.,0
Your A/C XXXX8063 credited with INR 4965.46 on 11-12-25. Ref 946977306555.,0
UPI txn of INR 4420.67 successful to Reliance Store. Ref 338896913090.,0
"INR 3049.98 debited A/c no. XX8174 on 04-05-25 via UPI to BigBazaar. Ref 744765663033. If not you, contact bank.",0
Your account XXXX6470 has been credited with INR 4304.71. Ref 961724621779.,0
"INR 292.37 debited A/c no. XX1879 on 10-05-25 via UPI to Flipkart. Ref 605493101673. If not you, contact bank.",0
"INR 4552.66 debited A/c no. XX1476 on 22-11-25 via UPI to Flipkart. Ref 832178549226. If not you, contact bank.",0
Your A/C XXXX9866 credited with INR 4049.2 on 03-08-25. Ref 493531478118.,0
UPI txn of INR 4891.76 successful to Paytm. Ref 148005658728.,0
INR 1812.41 debited from your account XXXX5241 at Paytm. Ref 367923971989.,0
"INR 3189.55 debited A/c no. XX6548 on 21-12-25 via UPI to Reliance Store. Ref 439700595535. If not you, contact bank.",0
UPI txn of INR 4078.92 successful to Flipkart. Ref 742525607155.,0
UPI txn of INR 3916.5 successful to Amazon. Ref 681517639575.,0
Your account XXXX7861 has been credited with INR 2941.61. Ref 922505917780.,0
Your A/C XXXX9863 credited with INR 1298.64 on 14-11-25. Ref 120727695101.,0
Your account XXXX8851 has been credited with INR 1739.49. Ref 623771481232.,0
INR 3865.11 debited from your account XXXX3710 at BigBazaar. Ref 760664578448.,0
UPI txn of INR 1471.16 successful to Flipkart. Ref 394180210366.,0
Your A/C XXXX1976 credited with INR 136.32 on 15-02-26. Ref 500430142637.,0
UPI txn of INR 1047.27 successful to Flipkart. Ref 868605843354.,0
INR 1399.77 debited from your account XXXX2886 at Flipkart. Ref 858530052002.,0
UPI txn of INR 2654.5 successful to Amazon. Ref 350324844001.,0
UPI txn of INR 1024.42 successful to Flipkart. Ref 524472057401.,0
Your A/C XXXX2980 credited with INR 4379.39 on 11-02-26. Ref 683525643148.,0
